Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Current_Age,Avg_Mileage_Per_Year,New_Column
172,Mercedes-Benz GLC 220,Bangalore,2016,44414,First,17.9,2143.0,107.35215130674001,5.0,42.5,1,0,0,1,0,8,2.2375,22.03075396825397
173,Hyundai Grand i10 1.2 Kappa Asta,Kolkata,2019,1000,First,18.9,1197.0,81.86,5.0,6.5,0,0,1,0,1,5,3.78,0.4952947003467063
174,Audi A6 2011-2015 2.0 TDI Premium Plus,Mumbai,2012,62500,Second,17.68,1968.0,174.33,5.0,19.0,1,0,0,1,0,12,1.4733333333333334,31.06361829025845
175,Volkswagen Vento Petrol Highline AT,Mumbai,2013,21000,Second,14.4,1598.0,103.6,5.0,4.45,0,0,1,1,0,11,1.309090909090909,10.432190760059612
176,Mini Countryman Cooper D,Jaipur,2017,8525,Second,16.6,1998.0,107.35215130674001,5.0,23.0,1,0,0,1,0,7,2.3714285714285714,4.226574119980168
177,Hyundai i20 Asta 1.4 CRDi,Bangalore,2014,29000,First,22.54,1396.0,88.73,5.0,8.35,1,0,0,0,1,10,2.254,14.399205561072492
178,Audi A6 2011-2015 2.0 TDI Premium Plus,Mumbai,2014,40000,First,17.68,1968.0,174.33,5.0,22.95,1,0,0,1,0,10,1.768,19.860973187686195
179,Chevrolet Beat Diesel LT,Jaipur,2012,88000,First,25.44,936.0,57.6,5.0,1.5,1,0,0,0,1,12,2.12,43.737574552683895
180,Skoda Superb Elegance 1.8 TSI AT,Kochi,2012,53537,First,13.7,1798.0,157.75,5.0,6.89,0,0,1,1,0,12,1.1416666666666666,26.608846918489064
181,Ford Fiesta 1.4 TDCi EXI Limited Edition,Chennai,2006,216000,Second,17.8,1399.0,107.35215130674001,5.0,1.45,1,0,0,0,1,18,0.9888888888888889,107.67696909272183
182,BMW 5 Series 520d Luxury Line,Hyderabad,2014,51000,First,22.48,1995.0,107.35215130674001,5.0,33.5,1,0,0,1,0,10,2.248,25.3227408142999
183,Chevrolet Optra Magnum 1.6 LS BS3,Jaipur,2007,118500,First,12.9,1598.0,102.5,5.0,1.25,0,0,1,0,1,17,0.7588235294117647,59.04334828101644
184,Volkswagen Polo Diesel Highline 1.2L,Hyderabad,2012,63000,First,22.07,1199.0,73.9,5.0,4.2,1,0,0,0,1,12,1.8391666666666666,31.312127236580515
185,Renault Lodgy 110PS RxZ 8 Seater,Mumbai,2015,25000,First,19.98,1461.0,108.5,8.0,6.75,1,0,0,0,1,9,2.22,12.40694789081886
186,Mercedes-Benz E-Class E250 CDI Avantgrade,Bangalore,2014,37382,First,13.0,2143.0,201.1,5.0,32.0,1,0,0,1,0,10,1.3,18.561072492552135
187,Maruti Baleno Alpha,Kochi,2017,24773,First,21.4,1197.0,83.1,5.0,7.5,0,0,1,0,1,7,3.057142857142857,12.282102131879029
188,Hyundai Verna 1.6 SX,Delhi,2012,62000,First,22.32,1582.0,126.32,5.0,4.6,1,0,0,0,1,12,1.86,30.81510934393638
189,Hyundai i10 Magna 1.1,Kochi,2017,52340,First,19.81,1086.0,68.05,5.0,4.04,0,0,1,0,1,7,2.8299999999999996,25.949429846306394
190,Mahindra Scorpio 1.99 S10 4WD,Kochi,2016,56739,First,15.4,1997.0,107.35215130674001,7.0,10.31,1,0,0,0,1,8,1.925,28.144345238095237
191,Land Rover Range Rover 2.2L Dynamic,Coimbatore,2018,36091,First,12.7,2179.0,187.7,5.0,55.76,1,0,0,1,0,6,2.1166666666666667,17.88453914767096
192,Ford Figo Diesel ZXI,Chennai,2010,120000,First,20.0,1399.0,107.35215130674001,5.0,2.6,1,0,0,0,1,14,1.4285714285714286,59.701492537313435
193,Maruti Ertiga ZDI,Mumbai,2016,33000,First,25.47,1248.0,88.5,7.0,8.5,1,0,0,0,1,8,3.18375,16.36904761904762
194,Honda City 1.5 GXI,Ahmedabad,2007,60006,First,0.0,1631.552572706935,107.35215130674001,5.0,2.95,0,0,1,0,1,17,0.0,29.898355754857995
195,Honda Amaze S i-Dtech,Kolkata,2014,52000,First,25.8,1498.0,98.6,5.0,3.5,1,0,0,0,1,10,2.58,25.819265143992055
196,Hyundai i10 Magna,Jaipur,2015,43571,First,20.36,1197.0,78.9,5.0,3.55,0,0,1,0,1,9,2.2622222222222224,21.623325062034738
197,Honda Amaze S i-Dtech,Kolkata,2013,50000,First,25.8,1498.0,98.6,5.0,3.25,1,0,0,0,1,11,2.3454545454545457,24.838549428713364
198,Skoda Laura Ambiente,Hyderabad,2008,113000,First,17.5,1896.0,107.35215130674001,5.0,4.5,1,0,0,0,1,16,1.09375,56.27490039840637
199,Renault Duster 85PS Diesel RxL,Delhi,2014,90000,First,19.87,1461.0,83.8,5.0,5.35,1,0,0,0,1,10,1.987,44.68718967229394
200,Mahindra NuvoSport N6,Chennai,2017,29000,Second,17.45,1493.0,107.35215130674001,7.0,6.5,1,0,0,0,1,7,2.492857142857143,14.377788795240455
201,Maruti Vitara Brezza ZDi Plus Dual Tone,Mumbai,2016,20000,First,24.3,1248.0,88.5,5.0,9.0,1,0,0,0,1,8,3.0375,9.920634920634921
202,Hyundai i20 Asta Option 1.2,Kochi,2016,61012,First,18.6,1197.0,81.83,5.0,6.0,0,0,1,0,1,8,2.325,30.26388888888889
203,Skoda Fabia 1.4 MPI Ambiente,Jaipur,2009,87459,First,14.7,1390.0,107.35215130674001,5.0,2.75,0,0,1,0,1,15,0.98,43.53359880537581
204,Tata Indigo eCS GLX,Pune,2010,70500,First,15.64,1193.0,64.1,5.0,1.5,0,0,1,0,1,14,1.1171428571428572,35.07462686567164
205,Audi Q3 2012-2015 35 TDI Quattro Premium Plus,Delhi,2015,64103,First,15.73,1968.0,174.33,5.0,19.9,1,0,0,1,0,9,1.7477777777777779,31.81290322580645
206,Skoda Octavia Elegance 1.8 TSI AT,Mumbai,2014,76000,First,14.7,1798.0,177.5,5.0,10.0,0,0,1,1,0,10,1.47,37.735849056603776
207,Toyota Etios Liva GD SP,Delhi,2014,104000,First,23.59,1364.0,67.06,5.0,3.0,1,0,0,0,1,10,2.359,51.63853028798411
208,Maruti Swift 1.3 VXi,Kolkata,2010,42001,First,16.1,1631.552572706935,107.35215130674001,5.0,2.11,0,0,1,0,1,14,1.1500000000000001,20.896019900497514
209,Mercedes-Benz B Class B180,Kochi,2014,37245,First,14.8,1595.0,120.7,5.0,11.96,0,0,1,1,0,10,1.48,18.49304865938431
210,Honda Amaze S Diesel,Kolkata,2013,45000,First,27.4,1498.0,98.6,5.0,3.25,1,0,0,0,1,11,2.4909090909090907,22.35469448584203
211,Hyundai Verna 1.6 SX,Jaipur,2012,117837,Second,22.32,1582.0,126.32,5.0,4.75,1,0,0,0,1,12,1.86,58.56709741550696
212,Renault Duster 85PS Diesel RxL Optional,Mumbai,2014,30000,First,20.46,1461.0,83.8,5.0,5.95,1,0,0,0,1,10,2.0460000000000003,14.895729890764647
213,Hyundai Creta 1.6 VTVT S,Delhi,2015,27057,Second,15.29,1591.0,121.3,5.0,8.15,0,0,1,0,1,9,1.698888888888889,13.427791563275434
214,Maruti Wagon R AMT VXI,Mumbai,2016,8500,First,20.51,998.0,107.35215130674001,5.0,4.22,0,0,1,1,0,8,2.56375,4.216269841269841
215,Mercedes-Benz New C-Class C250 Avantgarde,Kolkata,2010,30500,First,11.74,1796.0,107.35215130674001,5.0,10.5,0,0,1,1,0,14,0.8385714285714286,15.17412935323383
216,Audi A8 L 3.0 TDI quattro,Delhi,2012,56000,First,11.8,2967.0,246.7,5.0,45.0,1,0,0,1,0,12,0.9833333333333334,27.83300198807157
217,Hyundai i10 Magna 1.1,Pune,2012,44000,Second,19.81,1086.0,68.05,5.0,2.9,0,0,1,0,1,12,1.6508333333333332,21.868787276341948
218,Skoda Rapid 1.6 MPI AT Style Black Package,Mumbai,2017,10500,First,14.3,1598.0,103.52,5.0,8.9,0,0,1,1,0,7,2.042857142857143,5.205751115518096
219,Skoda Superb Style 1.8 TSI AT,Hyderabad,2017,26000,First,14.67,1798.0,177.46,5.0,26.0,0,0,1,1,0,7,2.0957142857142856,12.890431333663857
220,Hyundai i20 Active 1.2 SX,Coimbatore,2018,25166,First,17.19,1197.0,81.86,5.0,8.22,0,0,1,0,1,6,2.865,12.470763131813676
221,Honda Amaze VX i-DTEC,Kolkata,2014,64000,Second,25.8,1498.0,98.6,5.0,3.5,1,0,0,0,1,10,2.58,31.777557100297916
222,Maruti Wagon R LXI,Chennai,2004,61000,Second,18.9,998.0,67.1,5.0,1.25,0,0,1,0,1,20,0.945,30.439121756487026
223,Mahindra Verito 1.5 D4 BSIV,Hyderabad,2013,107000,First,21.03,1461.0,107.35215130674001,5.0,3.7,1,0,0,0,1,11,1.9118181818181819,53.1544957774466
224,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,29161,First,19.27,2143.0,167.62,5.0,39.41,1,0,0,1,0,6,3.2116666666666664,14.450445986124876
225,Maruti Wagon R VXI,Kolkata,2013,32000,First,22.5,998.0,67.04,5.0,2.65,0,0,1,0,1,11,2.0454545454545454,15.896671634376553
226,Nissan Terrano XV Premium 110 PS Anniversary Edition,Coimbatore,2015,46173,Second,19.01,1461.0,108.5,5.0,8.92,1,0,0,0,1,9,2.1122222222222224,22.914640198511165
228,Mini Cooper Convertible S,Kochi,2017,26327,First,16.82,1998.0,189.08,4.0,35.67,0,0,1,1,0,7,2.402857142857143,13.052553296975706
229,Ford Figo Diesel,Bangalore,2015,70436,First,0.0,1498.0,107.35215130674001,5.0,3.6,1,0,0,0,1,9,0.0,34.955831265508685
230,Tata Indica V2 DLS BSII,Jaipur,2007,200000,Second,17.2,1396.0,53.5,5.0,0.85,1,0,0,0,1,17,1.011764705882353,99.65122072745392
231,Chevrolet Beat LT,Kochi,2016,60813,Second,18.6,1199.0,76.8,5.0,3.32,0,0,1,0,1,8,2.325,30.165178571428573
232,Volkswagen Polo Diesel Comfortline 1.2L,Mumbai,2012,45000,First,22.07,1199.0,73.9,5.0,3.6,1,0,0,0,1,12,1.8391666666666666,22.365805168986082
233,Maruti Swift ZDi,Hyderabad,2016,64000,First,22.9,1248.0,107.35215130674001,5.0,6.8,1,0,0,0,1,8,2.8625,31.746031746031747
234,Ford Figo Diesel EXI,Kolkata,2012,41284,First,20.0,1399.0,68.05,5.0,2.5,1,0,0,0,1,12,1.6666666666666667,20.518886679920477
235,Toyota Innova Crysta 2.8 GX AT,Kochi,2019,14165,First,11.36,2755.0,171.5,7.0,19.64,1,0,0,1,0,5,2.272,7.0158494304110945
236,Hyundai Santa Fe 4x4 AT,Mumbai,2011,67000,Second,11.72,2199.0,194.3,7.0,7.0,1,0,0,1,0,13,0.9015384615384616,33.31675783192441
237,Honda City i-VTEC V,Kolkata,2011,32572,First,17.4,1497.0,117.3,5.0,3.87,0,0,1,0,1,13,1.3384615384615384,16.19691695673794
238,Hyundai i20 1.2 Magna Executive,Kochi,2018,14960,First,18.6,1197.0,81.83,5.0,6.27,0,0,1,0,1,6,3.1,7.413280475718533
239,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Kochi,2015,55980,First,19.27,2143.0,167.62,5.0,18.12,1,0,0,1,0,9,2.141111111111111,27.781637717121587
240,Chevrolet Beat Diesel LT,Mumbai,2013,74000,First,25.44,936.0,57.6,5.0,2.65,1,0,0,0,1,11,2.312727272727273,36.76105315449578
241,Hyundai i20 Sportz 1.4 CRDi,Kochi,2015,56847,First,22.54,1396.0,88.73,5.0,7.2,1,0,0,0,1,9,2.5044444444444443,28.211910669975186
242,Toyota Innova 2.5 Z Diesel 7 Seater,Coimbatore,2015,121374,First,12.99,2494.0,100.6,7.0,14.3,1,0,0,0,1,9,1.4433333333333334,60.235235732009926
243,Maruti Ertiga VDI,Chennai,2013,52000,First,20.77,1248.0,88.76,7.0,6.9,1,0,0,0,1,11,1.8881818181818182,25.8320914058619
244,Toyota Innova 2.5 V Diesel 7-seater,Mumbai,2014,118000,First,12.8,2494.0,107.35215130674001,7.0,10.75,1,0,0,0,1,10,1.28,58.58987090367428
246,Honda City i VTEC V,Kochi,2016,33915,First,17.8,1497.0,117.3,5.0,8.09,0,0,1,0,1,8,2.225,16.822916666666668
247,BMW X1 sDrive20d,Ahmedabad,2014,82002,First,17.05,1995.0,107.35215130674001,5.0,18.5,1,0,0,1,0,10,1.705,40.715988083416086
248,Hyundai Grand i10 CRDi Era,Mumbai,2017,33000,First,24.0,1120.0,107.35215130674001,5.0,4.75,1,0,0,0,1,7,3.4285714285714284,16.36093207734259
249,Maruti Ciaz 1.3 Alpha,Chennai,2016,34000,First,28.09,1248.0,88.5,5.0,8.45,1,0,0,0,1,8,3.51125,16.865079365079364
250,Skoda Rapid Leisure 1.6 TDI MT,Kolkata,2012,55000,First,20.5,1598.0,103.6,5.0,3.5,1,0,0,0,1,12,1.7083333333333333,27.335984095427435
251,Hyundai Accent CRDi,Kochi,2006,160538,First,13.1,1493.0,107.35215130674001,5.0,1.8,1,0,0,0,1,18,0.7277777777777777,80.02891326021934
252,Volkswagen Polo GT 1.5 TDI,Jaipur,2014,60000,Second,19.91,1498.0,103.6,5.0,3.7,1,0,0,0,1,10,1.991,29.791459781529294
253,Honda Jazz 1.2 VX i VTEC,Coimbatore,2017,49575,First,18.7,1199.0,88.7,5.0,7.17,0,0,1,0,1,7,2.6714285714285713,24.578582052553298
254,Hyundai i10 Era,Jaipur,2010,83000,First,19.81,1086.0,68.05,5.0,1.75,0,0,1,0,1,14,1.4149999999999998,41.29353233830846
255,Hyundai Tucson 2.0 e-VGT 2WD AT GLS,Kochi,2018,51346,First,16.38,1995.0,107.35215130674001,5.0,21.99,1,0,0,1,0,6,2.73,25.44400396432111
256,Toyota Innova Crysta 2.4 ZX MT,Pune,2017,43000,First,13.68,2393.0,147.8,7.0,18.65,1,0,0,0,1,7,1.9542857142857142,21.318790282597917
257,Maruti Omni MPI CARGO BSIII W/ IMMOBILISER,Jaipur,2011,35000,Third,19.7,796.0,107.35215130674001,5.0,1.85,0,0,1,0,1,13,1.5153846153846153,17.4042764793635
258,Maruti Swift VXI BSIV,Coimbatore,2017,27872,Second,20.4,1197.0,81.8,5.0,5.95,0,0,1,0,1,7,2.914285714285714,13.818542389687655
259,Hyundai Grand i10 Magna,Mumbai,2014,16514,First,18.9,1197.0,107.35215130674001,5.0,3.75,0,0,1,0,1,10,1.89,8.199602780536246
260,Maruti Swift VDI,Pune,2012,120000,First,22.9,1248.0,107.35215130674001,5.0,3.75,1,0,0,0,1,12,1.9083333333333332,59.642147117296226
261,Hyundai Verna CRDi 1.6 SX,Hyderabad,2008,143275,First,22.0,1582.0,126.2,5.0,2.6,1,0,0,0,1,16,1.375,71.35209163346613
263,Hyundai i20 1.2 Sportz,Mumbai,2010,52000,First,17.0,1197.0,107.35215130674001,5.0,2.8,0,0,1,0,1,14,1.2142857142857142,25.870646766169155
264,Mercedes-Benz GLE 350d,Coimbatore,2017,29819,First,11.57,2987.0,254.79,5.0,61.29,1,0,0,1,0,7,1.6528571428571428,14.783837382250868
265,Mercedes-Benz New C-Class C 220 CDI CLASSIC,Bangalore,2014,57000,Second,15.8,2148.0,107.35215130674001,5.0,18.0,1,0,0,0,1,10,1.58,28.30188679245283
266,Maruti Ritz ZDi,Hyderabad,2014,88500,First,23.2,1248.0,73.94,5.0,4.35,1,0,0,0,1,10,2.32,43.94240317775571
267,Hyundai Creta 1.6 CRDi SX,Bangalore,2016,28000,First,19.67,1582.0,126.2,5.0,13.75,1,0,0,0,1,8,2.45875,13.88888888888889
268,Maruti A-Star Vxi,Pune,2010,67000,First,19.0,998.0,66.1,5.0,2.0,0,0,1,0,1,14,1.3571428571428572,33.333333333333336
269,Renault Duster 110PS Diesel RXZ Option,Delhi,2016,26000,First,19.64,1461.0,108.45,5.0,10.0,1,0,0,0,1,8,2.455,12.896825396825397
270,Fiat Grande Punto 1.3 Emotion Pack (Diesel),Delhi,2010,120000,First,17.8,1248.0,107.35215130674001,5.0,1.65,1,0,0,0,1,14,1.2714285714285716,59.701492537313435
271,BMW X3 xDrive30d M Sport,Coimbatore,2017,51982,First,16.55,2993.0,107.35215130674001,5.0,45.77,1,0,0,1,0,7,2.3642857142857143,25.771938522558255
272,Hyundai i10 Sportz,Bangalore,2010,36000,Second,20.36,1197.0,78.9,5.0,3.25,0,0,1,0,1,14,1.4542857142857142,17.91044776119403
273,Toyota Innova 2.5 G4 Diesel 7-seater,Pune,2016,47000,First,12.8,2494.0,107.35215130674001,7.0,12.8,1,0,0,0,1,8,1.6,23.313492063492063
274,Maruti Zen VXI BSII,Mumbai,2002,60000,Third,17.3,993.0,107.35215130674001,5.0,0.55,0,0,1,0,1,22,0.7863636363636364,29.97002997002997
275,Maruti Swift VDI,Hyderabad,2018,31025,First,28.4,1248.0,107.35215130674001,5.0,7.15,1,0,0,0,1,6,4.733333333333333,15.374132804757185
276,Mahindra Scorpio VLX 2.2 mHawk Airbag BSIV,Pune,2013,105000,Second,12.05,2179.0,107.35215130674001,8.0,7.0,1,0,0,0,1,11,1.0954545454545455,52.16095380029806
277,Tata Zest Quadrajet 1.3 75PS XE,Pune,2017,121900,First,22.95,1248.0,107.35215130674001,5.0,3.75,1,0,0,0,1,7,3.2785714285714285,60.43629152206247
278,Ford EcoSport 1.0 Ecoboost Titanium Plus,Mumbai,2017,22695,First,18.88,999.0,123.24,5.0,8.5,0,0,1,0,1,7,2.697142857142857,11.25185919682697
279,Maruti Swift Dzire ZDI,Jaipur,2012,73000,First,23.4,1248.0,107.35215130674001,5.0,4.35,1,0,0,0,1,12,1.95,36.28230616302187
280,Maruti Alto 800 LXI,Kochi,2016,32227,First,22.74,796.0,47.3,5.0,3.26,0,0,1,0,1,8,2.8425,15.985615079365079
281,Honda City 1.5 S MT,Jaipur,2011,55000,First,17.0,1497.0,107.35215130674001,5.0,4.21,0,0,1,0,1,13,1.3076923076923077,27.349577324714073
282,Audi Q7 3.0 TDI Quattro Technology,Kochi,2018,11287,First,12.07,2967.0,241.4,7.0,70.36,1,0,0,1,0,6,2.0116666666666667,5.593161546085233
283,Skoda Laura 1.9 TDI AT Ambiente,Mumbai,2009,48000,Second,17.0,1896.0,107.35215130674001,5.0,2.95,1,0,0,1,0,15,1.1333333333333333,23.892483822797413
284,Hyundai Verna 1.6 SX VTVT (O),Kochi,2012,54308,First,17.1,1591.0,121.3,5.0,4.28,0,0,1,0,1,12,1.425,26.992047713717692
285,Honda City 1.5 V AT,Jaipur,2009,78442,First,16.8,1497.0,107.35215130674001,5.0,3.57,0,0,1,1,0,15,1.12,39.045296167247386
286,Hyundai i20 Magna Optional 1.4 CRDi,Kolkata,2013,46000,First,21.9,1396.0,88.8,5.0,3.11,1,0,0,0,1,11,1.9909090909090907,22.851465474416294
287,Hyundai i20 Sportz AT 1.4,Coimbatore,2014,45051,First,15.0,1396.0,98.6,5.0,5.96,0,0,1,1,0,10,1.5,22.36891757696127
288,Volkswagen Vento Diesel Highline,Hyderabad,2011,69000,First,20.54,1598.0,103.6,5.0,4.7,1,0,0,0,1,13,1.5799999999999998,34.31128791645947
289,Honda City i VTEC VX,Ahmedabad,2014,49000,First,17.4,1497.0,117.3,5.0,6.9,0,0,1,0,1,10,1.7399999999999998,24.32969215491559
290,Tata Zest Quadrajet 1.3 75PS XE,Pune,2018,45000,First,22.95,1248.0,107.35215130674001,5.0,5.25,1,0,0,0,1,6,3.8249999999999997,22.29930624380575
291,BMW 5 Series 2003-2012 520d,Pune,2015,64000,First,18.48,1995.0,107.35215130674001,5.0,28.0,1,0,0,1,0,9,2.0533333333333332,31.76178660049628
292,Maruti Wagon R LXI Minor,Delhi,2009,60000,First,18.9,1061.0,107.35215130674001,5.0,1.35,0,0,1,0,1,15,1.26,29.865604778496763
293,Honda Jazz VX,Delhi,2015,62178,First,18.2,1199.0,88.7,5.0,4.85,0,0,1,0,1,9,2.022222222222222,30.8575682382134
294,Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,Coimbatore,2012,58006,First,15.0,1896.0,107.35215130674001,5.0,6.7,1,0,0,0,1,12,1.25,28.830019880715707
295,Hyundai i10 Magna 1.2,Hyderabad,2010,74000,First,20.36,1197.0,78.9,5.0,3.1,0,0,1,0,1,14,1.4542857142857142,36.81592039800995
296,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Kochi,2015,77771,First,19.27,2143.0,107.35215130674001,5.0,18.64,1,0,0,1,0,9,2.141111111111111,38.59602977667494
297,Hyundai i10 Magna 1.2 iTech SE,Pune,2012,45275,First,20.36,1197.0,78.9,5.0,2.8,0,0,1,0,1,12,1.6966666666666665,22.50248508946322
298,Toyota Innova Crysta 2.4 ZX MT,Chennai,2016,48000,First,13.68,2393.0,147.8,7.0,20.25,1,0,0,0,1,8,1.71,23.80952380952381
299,Audi A6 2011-2015 2.0 TDI Technology,Kochi,2015,31652,First,17.68,1968.0,174.33,5.0,26.78,1,0,0,1,0,9,1.9644444444444444,15.70818858560794
300,Toyota Innova 2.5 VX (Diesel) 7 Seater,Hyderabad,2010,109000,Second,12.99,2494.0,100.6,7.0,8.26,1,0,0,0,1,14,0.9278571428571428,54.22885572139303
301,Volkswagen Polo Petrol Trendline 1.2L,Mumbai,2015,31978,First,16.47,1198.0,73.9,5.0,3.89,0,0,1,0,1,9,1.8299999999999998,15.869975186104218
302,Maruti Alto K10 LXI,Hyderabad,2011,70000,First,20.92,998.0,67.1,5.0,2.1,0,0,1,0,1,13,1.6092307692307695,34.808552958727
303,Honda City i-VTEC CVT ZX,Mumbai,2017,15000,First,18.0,1497.0,117.3,5.0,12.69,0,0,1,1,0,7,2.5714285714285716,7.4367873078829945
304,Tata Indigo LX,Coimbatore,2013,59138,First,17.0,1405.0,107.35215130674001,5.0,2.58,1,0,0,0,1,11,1.5454545454545454,29.37804272230502
305,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,61726,First,17.68,1968.0,174.33,5.0,20.77,1,0,0,1,0,10,1.768,30.648460774577956
306,Mercedes-Benz GLA Class 200 CDI SPORT,Delhi,2015,48000,First,17.9,2143.0,107.35215130674001,5.0,20.26,1,0,0,1,0,9,1.9888888888888887,23.82133995037221
309,Maruti Celerio VXI AT,Hyderabad,2014,77815,First,23.1,998.0,67.04,5.0,4.25,0,0,1,1,0,10,2.31,38.63704071499504
310,Mercedes-Benz GLE 250d,Hyderabad,2017,29000,First,17.9,2143.0,201.15,5.0,57.0,1,0,0,1,0,7,2.557142857142857,14.377788795240455
311,Land Rover Range Rover HSE Dynamic,Delhi,2017,44000,First,12.7,2179.0,187.7,5.0,44.0,1,0,0,1,0,7,1.8142857142857143,21.81457610312345
312,Volkswagen Vento Diesel Trendline,Hyderabad,2011,108626,First,20.54,1598.0,103.6,5.0,3.65,1,0,0,0,1,13,1.5799999999999998,54.01591248135256
313,Maruti Omni 8 Seater BSIV,Hyderabad,2012,71791,First,14.0,796.0,107.35215130674001,5.0,2.05,0,0,1,0,1,12,1.1666666666666667,35.68141153081511
314,Honda Brio 1.2 VX MT,Kochi,2012,91931,First,18.5,1198.0,86.8,5.0,3.13,0,0,1,0,1,12,1.5416666666666667,45.691351888667995
315,Tata Sumo Delux,Hyderabad,2000,158000,Second,14.07,2956.0,83.1,7.0,1.5,1,0,0,0,1,24,0.58625,79.0
316,Tata Indica Vista Aura 1.3 Quadrajet,Pune,2012,91183,First,18.0,1248.0,107.35215130674001,5.0,2.85,1,0,0,0,1,12,1.5,45.31958250497018
317,Maruti Wagon R LXI BS IV,Delhi,2012,65000,First,18.9,998.0,67.1,5.0,2.65,0,0,1,0,1,12,1.575,32.306163021868784
318,Mahindra XUV500 W8 4WD,Hyderabad,2015,88428,First,16.0,2179.0,107.35215130674001,7.0,10.6,1,0,0,0,1,9,1.7777777777777777,43.8848635235732
319,Tata Indigo LS Dicor,Pune,2008,138000,Second,17.1,1396.0,107.35215130674001,5.0,1.25,1,0,0,0,1,16,1.06875,68.72509960159363
320,Maruti Ertiga Paseo VXI,Mumbai,2018,18000,First,16.02,1373.0,93.7,7.0,8.25,0,0,1,0,1,6,2.67,8.919722497522299
321,Honda Accord 2.4 A/T,Mumbai,2011,60000,First,11.7,2354.0,177.6,5.0,4.45,0,0,1,1,0,13,0.8999999999999999,29.835902536051716
322,Maruti Swift Dzire VDi,Kolkata,2012,48000,First,19.3,1248.0,73.9,5.0,3.7,1,0,0,0,1,12,1.6083333333333334,23.856858846918488
323,Ford Fiesta EXi 1.4 TDCi Ltd,Hyderabad,2009,160000,First,17.8,1399.0,107.35215130674001,5.0,2.8,1,0,0,0,1,15,1.1866666666666668,79.64161274265804
324,Honda City ZX GXi,Kolkata,2008,40000,First,17.7,1497.0,107.35215130674001,5.0,1.8,0,0,1,0,1,16,1.10625,19.9203187250996
325,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,51495,First,17.68,1968.0,174.33,5.0,21.95,1,0,0,1,0,10,1.768,25.56852035749752
326,BMW 6 Series 640d Gran Coupe,Mumbai,2011,30000,First,9.52,2993.0,107.35215130674001,4.0,49.0,1,0,0,1,0,13,0.7323076923076923,14.917951268025858
327,Audi Q7 45 TDI Quattro Technology,Coimbatore,2017,97430,First,14.75,2967.0,107.35215130674001,7.0,62.67,1,0,0,1,0,7,2.107142857142857,48.30441249380268
329,Hyundai i20 1.4 CRDi Asta,Pune,2012,83000,First,23.0,1396.0,107.35215130674001,5.0,5.5,1,0,0,0,1,12,1.9166666666666667,41.25248508946322
330,Hyundai i10 Sportz AT,Bangalore,2009,37000,Third,16.95,1197.0,78.9,5.0,2.95,0,0,1,1,0,15,1.13,18.41712294673967
331,Honda Jazz 1.2 V CVT i VTEC,Kochi,2016,28503,First,19.0,1199.0,88.7,5.0,6.86,0,0,1,1,0,8,2.375,14.138392857142858
332,Maruti Swift VDI BSIV,Hyderabad,2015,76496,First,25.2,1248.0,107.35215130674001,5.0,6.15,1,0,0,0,1,9,2.8,37.96327543424318
333,Hyundai i20 Asta 1.2,Pune,2011,79152,Second,18.5,1197.0,82.85,5.0,3.3,0,0,1,0,1,13,1.4230769230769231,39.35952262555942
334,Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2011,32000,First,16.47,1198.0,73.9,5.0,2.55,0,0,1,0,1,13,1.2669230769230768,15.912481352560915
335,Maruti Alto LXi,Ahmedabad,2009,35000,First,19.7,796.0,46.3,5.0,1.5,0,0,1,0,1,15,1.3133333333333332,17.421602787456447
336,Toyota Corolla H4,Chennai,2004,105000,Second,11.3,1794.0,107.35215130674001,5.0,2.5,0,0,1,1,0,20,0.5650000000000001,52.395209580838326
337,Maruti Alto LXi,Chennai,2006,56000,Second,19.7,796.0,46.3,5.0,1.4,0,0,1,0,1,18,1.0944444444444443,27.916251246261215
338,Tata Manza ELAN Quadrajet BS IV,Pune,2012,73000,First,21.12,1248.0,88.8,5.0,3.4,1,0,0,0,1,12,1.76,36.28230616302187
339,Maruti Alto LXi,Pune,2012,38000,First,19.7,796.0,46.3,5.0,2.25,0,0,1,0,1,12,1.6416666666666666,18.88667992047714
340,Skoda Octavia Ambition Plus 2.0 TDI AT,Kolkata,2013,775000,First,19.3,1968.0,107.35215130674001,5.0,7.5,1,0,0,1,0,11,1.7545454545454546,384.99751614505715
341,Toyota Corolla H4,Kolkata,2008,80000,First,11.3,1794.0,107.35215130674001,5.0,2.8,0,0,1,1,0,16,0.70625,39.8406374501992
342,Hyundai i20 Asta Option 1.2,Coimbatore,2016,24973,First,18.6,1197.0,81.83,5.0,7.66,0,0,1,0,1,8,2.325,12.387400793650794
